1,1,1,1,1,6,0,4,0,1,18,17,513,133,104,23,81,277,8,1,101,23,78,4,4,4,1,6,6,6,6,2,2.66,31,31,31,27
1,1,1,1,1,4,0,4,0,10,35,35,399,101,162,47,115,136,0,0,148,46,102,0,0,0,0,6,6,6,5,2,0.84,61,61,61,44
1,1,1,1,1,5,0,0,0,0,1,0,11,2,7,2,5,2,1,0,5,2,3,1,1,1,1,1,1,1,1,1,0.29,1,1,1,1
1,13,13,13,10,78,13,54,12,1,1,1,130,26,61,8,53,44,0,0,54,8,46,0,0,0,0,13,13,13,10,4,0.72,13,13,13,10
1,1,1,1,1,18,3,10,4,1,2,2,93,19,26,8,18,48,0,0,25,8,17,0,0,0,0,2,2,2,1,1,1.85,3,3,3,2
1,3,3,3,1,35,0,0,0,0,1,0,73,14,38,3,35,27,3,0,37,3,34,3,3,3,1,3,3,3,1,2,0.71,3,3,3,1
1,1,1,1,1,4,0,4,0,1,3,3,44,7,21,12,9,16,0,0,19,10,9,0,0,0,0,2,2,2,1,1,0.76,4,4,4,3
1,2,2,2,1,8,0,8,2,3,5,4,104,14,47,11,36,45,1,0,44,11,33,1,1,1,1,6,6,6,1,2,0.96,10,10,10,5
1,2,2,2,1,5,0,5,0,1,7,7,66,11,37,16,21,18,0,0,37,16,21,0,0,0,0,2,2,2,1,1,0.49,14,14,14,7
1,2,2,2,2,6,0,6,0,1,2,2,38,5,17,6,11,16,0,0,13,5,8,0,0,0,0,3,3,3,3,3,0.94,5,5,5,4
1,1,1,1,1,5,0,5,0,3,11,11,116,22,72,23,49,23,0,0,65,23,42,0,0,0,0,2,2,2,1,2,0.32,15,15,15,11
1,2,2,2,1,10,0,9,0,44,5,5,302,99,157,78,79,47,0,0,114,54,60,0,0,0,0,2,2,2,1,1,0.3,10,10,10,5
1,1,1,1,1,5,0,5,0,1,1,1,33,5,13,9,4,15,0,0,9,5,4,0,0,0,0,1,1,1,1,1,1.15,1,1,1,1
0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,1,25,3,14,9,2,18,17,721,142,264,38,226,331,1,0,248,37,211,1,1,1,1,6,6,6,5,3,1.25,54,54,54,32
0,4,4,4,1,29,3,20,6,0,20,19,743,119,408,32,376,221,4,1,381,27,354,3,3,3,1,41,41,41,8,4,0.54,95,95,95,32
0,4,4,4,1,31,3,22,8,3,15,14,674,126,335,37,298,220,1,0,319,37,282,1,1,1,1,17,17,17,13,6,0.66,60,60,60,29
0,2,2,2,1,14,1,9,5,3,12,12,248,36,134,23,111,94,0,0,119,21,98,0,0,0,0,8,8,8,6,4,0.7,30,30,30,19
0,1,1,1,1,3,0,2,0,1,4,4,57,12,16,6,10,30,0,0,16,6,10,0,0,0,0,1,1,1,1,0,1.88,4,4,4,4
0,1,1,1,1,7,0,6,1,9,34,34,343,43,240,70,164,66,0,0,218,65,153,0,0,0,0,8,8,8,7,2,0.28,48,48,48,40
0,1,1,1,1,5,0,4,0,20,246,245,1556,302,1129,291,838,154,2,0,1021,282,739,2,2,2,1,4,4,4,1,1,0.14,270,270,270,246
0,1,1,1,1,9,1,7,1,2,15,14,204,42,124,34,90,38,2,0,124,31,93,2,2,2,1,5,5,5,1,1,0.31,24,24,24,15
1,1,1,1,1,6,0,5,0,5,118,118,916,194,682,140,542,47,0,0,604,135,469,0,0,0,0,12,12,12,9,2,0.07,173,173,173,134
1,1,1,1,1,198,0,0,0,0,1,0,271,44,199,1,198,66,1,0,131,1,130,1,1,1,1,1,1,1,1,0,0.33,1,1,1,1
1,1,1,1,1,5,0,5,0,1,1,1,33,5,13,9,4,15,0,0,9,5,4,0,0,0,0,1,1,1,1,1,1.15,1,1,1,1
0,1,1,1,1,196,0,0,0,0,1,0,269,44,197,1,196,65,1,0,130,1,129,1,1,1,1,1,1,1,1,0,0.33,1,1,1,1
0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,1,19,2,8,9,0,15,14,343,58,121,20,100,168,2,0,110,20,90,2,2,2,1,9,9,9,8,3,1.39,38,38,38,29
0,2,2,2,1,13,1,6,5,7,70,70,1257,255,512,103,409,511,0,0,425,94,331,0,0,0,0,19,19,19,6,5,1,169,169,169,104
1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,1,31,4,14,12,0,15,15,611,133,219,18,201,259,0,0,178,18,160,0,0,0,0,8,8,8,1,2,1.18,43,43,43,15
1,4,4,4,2,44,6,22,20,2,9,8,576,107,195,22,173,277,1,0,151,20,131,1,1,1,1,9,9,9,6,3,1.42,37,37,37,20
1,3,3,3,1,15,1,13,1,3,13,12,267,47,182,23,159,44,1,0,170,19,151,1,1,1,1,16,16,16,1,4,0.24,45,45,45,13
1,2,2,2,1,19,1,14,3,3,22,22,587,98,354,42,309,145,0,0,253,36,217,0,0,0,0,9,9,9,3,3,0.41,52,52,52,28
1,2,2,2,1,15,1,9,5,2,17,16,421,69,177,32,143,177,1,0,153,29,124,1,1,1,1,8,8,8,5,3,1,45,45,45,27
1,1,1,1,1,6,0,4,0,1,18,17,513,133,104,23,81,277,8,1,101,23,78,4,4,4,1,6,6,6,6,2,2.66,31,31,31,27
1,1,1,1,1,8,0,7,0,39,68,67,997,163,687,116,571,156,1,0,551,115,436,1,1,1,1,29,29,29,25,3,0.23,135,135,135,100
1,1,1,1,1,5,0,0,0,0,1,0,11,2,7,2,5,2,1,0,5,2,3,1,1,1,1,1,1,1,1,1,0.29,1,1,1,1
1,0,0,0,0,0,0,0,0,9,0,0,66,22,9,9,0,35,0,0,9,9,0,0,0,0,0,0,0,0,0,0,3.89,0,0,0,0
1,8,8,8,1,56,9,47,0,2,2,2,160,29,105,12,93,26,0,0,98,11,87,0,0,0,0,8,8,8,1,3,0.25,16,16,16,2
1,6,6,6,6,38,3,33,3,1,1,1,92,16,40,8,32,37,0,0,36,8,28,0,0,0,0,6,6,6,6,3,0.93,6,6,6,6
1,20,20,20,6,121,20,87,14,1,1,1,170,29,94,8,86,47,0,0,94,8,86,0,0,0,0,20,20,20,6,2,0.5,20,20,20,6
1,4,4,4,2,37,6,24,8,1,3,3,180,37,82,10,72,67,0,0,74,10,64,0,0,0,0,9,9,9,4,5,0.82,14,14,14,6
1,4,4,4,2,31,4,23,14,0,27,27,957,179,651,31,620,439,0,0,568,31,537,0,0,0,0,51,51,51,42,3,0.67,126,126,126,70
1,3,3,3,2,13,0,9,3,1,5,5,112,15,66,23,40,31,0,0,59,22,37,0,0,0,0,8,8,8,7,3,0.47,15,15,15,11
1,0,0,0,0,0,0,0,0,14,0,0,262,50,152,21,131,63,0,0,101,17,84,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0
1,1,1,1,1,6,0,6,0,1,10,10,89,14,67,16,51,8,0,0,46,16,30,0,0,0,0,2,2,2,1,1,0.12,11,11,11,10
1,1,1,1,1,6,0,5,1,6,35,35,306,47,223,59,161,42,0,0,160,52,108,0,0,0,0,3,3,3,1,2,0.19,38,38,38,35
1,1,1,1,1,3,0,3,0,7,51,50,265,64,170,60,110,31,1,0,166,60,106,1,1,1,1,3,3,3,3,2,0.18,55,55,55,53
0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,2,19,1,12,7,2,7,7,213,34,108,13,95,84,0,0,90,12,78,0,0,0,0,7,7,7,6,4,0.78,23,23,23,14
0,2,2,2,1,20,3,13,4,2,10,10,331,65,146,17,129,128,0,0,127,16,111,0,0,0,0,7,7,7,6,3,0.88,28,28,28,15
0,2,2,2,1,9,1,7,0,2,4,4,114,26,43,12,31,48,0,0,39,12,27,0,0,0,0,7,7,7,3,1,1.12,10,10,10,6
0,1,1,1,1,6,0,4,0,1,18,17,552,152,104,23,81,297,8,1,101,23,78,4,4,4,1,6,6,6,6,2,2.86,31,31,31,27
0,1,1,1,1,4,0,4,0,10,35,35,399,101,162,47,115,136,0,0,148,46,102,0,0,0,0,6,6,6,5,2,0.84,61,61,61,44
0,2,2,2,1,11,1,6,4,7,58,58,988,202,396,87,304,404,0,0,303,75,228,0,0,0,0,17,17,17,8,4,1.02,125,125,125,91
0,0,0,0,0,0,0,0,0,9,0,0,66,22,9,9,0,35,0,0,9,9,0,0,0,0,0,0,0,0,0,0,3.89,0,0,0,0
0,20,20,20,6,121,20,87,14,1,1,1,168,29,94,8,86,45,0,0,94,8,86,0,0,0,0,20,20,20,6,2,0.48,20,20,20,6
0,1,1,1,1,139,0,0,0,0,1,0,182,13,139,0,139,35,1,0,12,0,12,1,1,1,1,1,1,1,1,0,0.25,1,1,1,1
0,4,4,4,2,30,4,23,14,0,27,27,934,177,628,31,597,432,0,0,555,31,524,0,0,0,0,47,47,47,38,3,0.69,122,122,122,66
0,1,1,1,1,7,0,6,0,15,72,72,656,108,488,124,358,75,0,0,407,119,288,0,0,0,0,8,8,8,7,3,0.15,92,92,92,78
0,0,0,0,0,0,0,0,0,36,0,0,205,74,93,60,33,39,0,0,73,40,33,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0
1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,1,16,1,10,6,3,9,9,207,30,117,20,97,79,0,0,94,19,75,0,0,0,0,8,8,8,1,3,0.68,21,21,21,9
1,1,1,1,1,3,0,3,0,5,19,19,132,29,93,36,57,13,0,0,76,32,44,0,0,0,0,2,2,2,1,1,0.14,20,20,20,19
0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,12,0,6,6,1,10,10,184,30,68,17,51,91,0,0,62,16,46,0,0,0,0,4,4,4,4,2,1.34,18,18,18,13
1,1,1,1,1,5,0,5,0,42,100,100,931,232,635,164,471,80,0,0,592,152,440,0,0,0,0,4,4,4,1,2,0.13,120,120,120,100
0,1,1,1,1,7,0,6,0,13,62,62,601,94,447,111,330,75,0,0,367,106,261,0,0,0,0,8,8,8,7,3,0.17,82,82,82,68
1,1,1,1,1,65,0,0,0,1,1,0,221,48,85,18,67,88,1,0,85,18,67,1,1,1,1,1,1,1,1,0,1.04,1,1,1,1
1,3,3,3,1,75,0,0,0,0,1,0,137,22,81,6,75,37,4,1,16,6,10,3,3,3,1,3,3,3,1,1,0.46,3,3,3,1
1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,1,27,3,12,13,2,23,22,859,166,292,45,247,428,2,0,260,42,218,2,2,2,1,9,9,9,6,3,1.47,56,56,56,36
1,3,3,3,1,36,5,20,12,1,11,11,521,99,207,27,180,232,0,0,153,18,135,0,0,0,0,8,8,8,6,3,1.12,38,38,38,20
1,5,5,5,1,32,4,23,7,0,18,17,750,131,402,28,374,219,2,0,373,23,350,2,2,2,1,41,41,41,8,4,0.54,92,92,92,30
1,3,3,3,2,23,3,12,9,6,35,34,1316,267,469,60,409,612,2,0,407,56,351,2,2,2,1,17,17,17,14,4,1.3,118,118,118,74
1,2,2,2,1,19,1,14,3,3,22,22,587,98,354,42,309,145,0,0,253,36,217,0,0,0,0,9,9,9,3,3,0.41,52,52,52,28
1,1,1,1,1,7,0,6,1,3,17,17,302,55,137,38,99,115,0,0,100,26,74,0,0,0,0,14,14,14,3,2,0.84,33,33,33,19
1,2,2,2,1,11,1,6,4,7,58,58,988,202,396,87,304,404,0,0,303,75,228,0,0,0,0,17,17,17,8,4,1.02,125,125,125,91
1,0,0,0,0,0,0,0,0,9,0,0,66,22,9,9,0,35,0,0,9,9,0,0,0,0,0,0,0,0,0,0,3.89,0,0,0,0
1,1,1,1,1,11,0,11,0,1,1,1,30,6,20,5,15,4,0,0,16,5,11,0,0,0,0,1,1,1,1,0,0.2,1,1,1,1
1,1,1,1,1,73,0,0,0,1,1,0,237,52,93,18,75,92,1,0,93,18,75,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1
1,1,1,1,1,2,0,2,0,1,2,2,51,13,10,5,5,28,0,0,10,5,5,0,0,0,0,1,1,1,1,0,2.8,2,2,2,2
1,6,6,6,1,49,0,0,0,0,1,0,90,20,54,5,49,17,32,2,54,5,49,6,6,6,1,6,6,6,1,1,0.31,6,6,6,1
1,2,2,2,1,20,3,29,4,0,2,1,70,13,36,4,32,21,1,0,20,4,16,1,1,1,1,3,3,3,1,1,0.58,4,4,4,2
1,2,2,2,1,16,0,0,0,0,1,0,29,8,18,2,16,4,2,0,17,2,15,2,2,2,1,2,2,2,1,1,0.22,2,2,2,1
1,1,1,1,1,11,0,0,0,0,1,0,25,5,12,1,11,9,1,0,12,1,11,1,1,1,1,1,1,1,1,0,0.75,1,1,1,1
1,5,5,5,3,36,0,2,1,0,2,1,117,21,79,7,72,24,121,2,53,7,46,10,10,10,6,10,10,10,6,3,0.3,11,11,11,7
1,5,5,5,1,47,0,0,0,0,1,0,107,22,55,8,47,37,16,1,55,8,47,5,5,5,1,5,5,5,1,2,0.67,5,5,5,1
1,2,2,2,1,41,11,21,24,0,2,1,117,28,56,9,47,38,3,0,56,9,47,3,3,3,1,3,3,3,1,2,0.68,5,5,5,2
1,4,4,4,1,41,0,0,0,0,1,0,57,10,44,3,41,4,8,1,44,3,41,4,4,4,1,4,4,4,1,1,0.09,4,4,4,1
1,1,1,1,1,3,0,3,0,1,12,12,60,15,41,18,23,4,0,0,34,18,16,0,0,0,0,1,1,1,1,0,0.1,12,12,12,12
1,1,1,1,1,7,0,6,0,4,25,25,228,47,173,38,135,9,0,0,144,37,107,0,0,0,0,4,4,4,1,2,0.05,32,32,32,25
1,1,1,1,1,9,0,8,1,17,45,45,593,97,450,104,342,51,0,0,303,74,229,0,0,0,0,7,7,7,1,2,0.11,64,64,64,45
1,1,1,1,1,5,0,4,0,27,331,331,2183,467,1539,386,1153,206,0,0,1380,374,1006,0,0,0,0,4,4,4,4,2,0.13,366,366,366,334
1,1,1,1,1,5,0,5,0,1,12,11,102,17,62,18,44,23,2,0,51,18,33,2,2,2,1,2,2,2,1,1,0.37,13,13,13,12
0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,39,13,21,12,0,6,5,286,85,113,13,100,88,1,0,45,13,32,1,1,1,1,4,4,4,3,2,0.78,11,11,11,8
0,2,2,2,1,19,1,16,2,3,24,24,629,97,409,43,366,135,0,0,309,36,273,0,0,0,0,7,7,7,5,2,0.33,63,63,63,42
0,1,1,1,1,9,0,5,3,5,75,75,981,203,407,104,303,392,0,0,370,89,281,0,0,0,0,9,9,9,6,3,0.96,136,136,136,112
0,1,1,1,1,3,0,0,0,0,1,0,40,8,4,1,3,28,1,0,4,1,3,1,1,1,1,1,1,1,1,0,7,1,1,1,1
0,2,2,2,2,38,2,9,7,0,3,2,357,68,97,3,94,208,3,0,31,3,28,3,3,3,1,4,4,4,4,2,2.14,8,8,8,6
0,1,1,1,1,2,0,2,0,1,3,3,52,11,13,5,8,29,0,0,13,5,8,0,0,0,0,1,1,1,1,0,2.23,3,3,3,3
0,1,1,1,1,15,5,10,6,1,3,2,83,18,30,8,22,35,2,0,29,8,21,2,2,2,1,2,2,2,1,1,1.17,5,5,5,3
0,1,1,1,1,6,0,4,0,3,13,12,129,22,77,17,60,32,1,0,62,16,46,1,1,1,1,2,2,2,1,1,0.42,18,18,18,13
0,3,3,3,1,43,1,28,15,0,10,10,423,37,231,21,210,174,0,0,181,16,165,0,0,0,0,12,12,12,5,4,0.75,34,34,34,14
0,5,5,5,3,36,0,2,1,0,2,1,117,21,79,7,72,24,121,2,53,7,46,10,10,10,6,10,10,10,6,3,0.3,11,11,11,7
0,1,1,1,1,4,0,3,1,3,8,7,75,15,35,16,19,26,2,0,35,16,19,2,2,2,1,2,2,2,1,1,0.74,10,10,10,8
0,1,1,1,1,6,0,5,1,1,7,7,78,12,45,15,30,23,0,0,43,15,28,0,0,0,0,2,2,2,1,1,0.51,8,8,8,7
0,1,1,1,1,42,5,31,5,0,2,2,127,22,67,6,61,38,0,0,63,6,57,0,0,0,0,1,1,1,1,0,0.57,2,2,2,2
0,1,1,1,1,4,0,4,0,26,96,96,700,136,518,153,362,83,0,0,444,132,312,0,0,0,0,3,3,3,1,1,0.16,105,105,105,96
1,1,1,1,1,10,1,5,3,7,113,113,1545,326,646,174,472,586,0,0,569,132,437,0,0,0,0,11,11,11,11,3,0.91,213,213,213,160
1,1,1,1,1,3,0,3,0,1,12,12,60,15,41,18,23,4,0,0,34,18,16,0,0,0,0,1,1,1,1,0,0.1,12,12,12,12
1,1,1,1,1,5,0,5,0,42,100,100,933,232,637,166,471,80,0,0,593,153,440,0,0,0,0,4,4,4,1,2,0.13,120,120,120,100
0,1,1,1,1,3,0,3,0,7,51,50,265,64,170,60,110,31,1,0,166,60,106,1,1,1,1,3,3,3,3,2,0.18,55,55,55,53
0,3,3,3,1,35,1,23,1,1,7,6,355,49,242,20,222,69,96,2,131,20,111,8,8,8,3,8,8,8,3,4,0.29,27,27,27,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,3,1,73,0,0,0,0,1,0,135,22,79,6,73,37,4,1,16,6,10,3,3,3,1,3,3,3,1,1,0.47,3,3,3,1
0,1,1,1,1,186,0,0,0,0,1,0,259,44,187,1,186,63,1,0,124,1,123,1,1,1,1,1,1,1,1,0,0.34,1,1,1,1
0,1,1,1,1,10,0,9,1,7,47,46,591,94,425,71,354,99,1,0,369,70,299,1,1,1,1,5,5,5,1,2,0.23,56,56,56,47
1,1,1,1,1,5,0,4,0,28,334,334,2202,472,1551,390,1161,208,0,0,1392,378,1014,0,0,0,0,4,4,4,4,2,0.13,370,370,370,337
1,2,2,2,1,16,2,6,7,8,214,213,4752,981,1568,369,1180,2242,1,0,1238,261,977,1,1,1,1,18,18,18,8,3,1.43,432,432,432,284
0,3,3,3,1,26,1,17,1,2,10,9,384,50,258,27,231,82,48,2,146,25,121,7,7,7,3,7,7,7,3,4,0.32,33,33,33,14
0,1,1,1,1,192,0,0,0,0,1,0,265,44,193,1,192,64,1,0,128,1,127,1,1,1,1,1,1,1,1,0,0.33,1,1,1,1
1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,3,2,73,11,29,40,0,11,10,932,164,282,31,251,498,1,0,235,26,209,1,1,1,1,12,12,12,7,3,1.77,43,43,43,26
1,5,5,5,1,32,4,23,7,0,18,17,750,131,402,28,374,219,2,0,373,23,350,2,2,2,1,41,41,41,8,4,0.54,92,92,92,30
1,2,2,2,1,16,0,11,3,5,37,37,1075,167,439,46,393,469,0,0,422,46,376,0,0,0,0,9,9,9,9,5,1.07,94,94,94,61
1,3,3,3,2,19,1,12,7,2,7,7,213,34,108,13,95,84,0,0,90,12,78,0,0,0,0,7,7,7,6,4,0.78,23,23,23,14
1,0,0,0,0,0,0,0,0,0,0,0,75,13,1,1,0,61,0,0,1,1,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
1,1,1,1,1,3,0,0,0,0,1,0,42,9,4,1,3,29,1,0,4,1,3,1,1,1,1,1,1,1,1,0,7.25,1,1,1,1
1,1,1,1,1,8,0,7,0,39,68,67,997,163,687,116,571,156,1,0,551,115,436,1,1,1,1,29,29,29,25,3,0.23,135,135,135,100
1,1,1,1,1,4,0,4,0,10,35,35,399,101,162,47,115,136,0,0,148,46,102,0,0,0,0,6,6,6,5,2,0.84,61,61,61,44
1,2,2,2,1,11,1,6,4,7,58,58,988,202,396,87,304,404,0,0,303,75,228,0,0,0,0,17,17,17,8,4,1.02,125,125,125,91
1,2,2,2,1,13,1,11,1,1,1,1,34,7,22,6,16,5,0,0,16,6,10,0,0,0,0,2,2,2,1,1,0.23,2,2,2,1
1,2,2,2,1,15,0,12,5,1,1,1,33,5,21,5,16,9,0,0,16,5,11,0,0,0,0,2,2,2,1,1,0.43,2,2,2,1
1,1,1,1,1,2,0,2,0,1,3,3,53,11,14,6,8,29,0,0,14,6,8,0,0,0,0,1,1,1,1,0,2.07,3,3,3,3
1,6,6,6,6,44,7,29,8,1,1,1,86,17,35,7,28,34,0,0,31,7,24,0,0,0,0,6,6,6,6,3,0.97,6,6,6,6
